POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date
1,Chris Gayle,175,66,265.15,13,17,PWI,M. Chinnaswamy Stadium,23 April 2013
2,Chris Gayle,85,50,170,4,9,KKR,M. Chinnaswamy Stadium,11 April 2013
3,Kieron Pollard,66,27,244.44,2,8,SRH,Wankhede Stadium,13 May 2013
4,David Miller,101,38,265.78,8,7,RCB,IS Bindra Stadium,06 May 2013
5,Shane Watson,70,34,205.88,6,6,CSK,Sawai Mansingh Stadium,12 May 2013
6,Rohit Sharma,79,39,202.56,6,6,PBKS,Wankhede Stadium,29 April 2013
7,Suresh Raina,100,53,188.67,7,6,PBKS,Chidambaram,02 May 2013
8,Shane Watson,101,61,165.57,6,6,CSK,Chidambaram,22 April 2013
9,Chris Gayle,77,53,145.28,4,6,PBKS,M. Chinnaswamy Stadium,14 May 2013
10,Dwayne Smith,68,28,242.85,6,5,CSK,Arun Jaitley Stadium,21 May 2013
11,Suresh Raina,82,42,195.23,5,5,MI,Arun Jaitley Stadium,21 May 2013
12,David Miller,80,41,195.12,5,5,PWI,IS Bindra Stadium,21 April 2013
13,Rohit Sharma,62,32,193.75,3,5,PWI,Wankhede Stadium,13 April 2013
14,Brad Hodge,54,29,186.2,2,5,SRH,Arun Jaitley Stadium,22 May 2013
15,Rohit Sharma,73,43,169.76,5,5,DC,Arun Jaitley Stadium,21 April 2013
16,Robin Uthappa,75,45,166.66,5,5,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013
17,David Miller,56,34,164.7,1,5,MI,Wankhede Stadium,29 April 2013
18,Chris Gayle,92,58,158.62,11,5,MI,M. Chinnaswamy Stadium,04 April 2013
19,Kieron Pollard,57,38,150,4,5,CSK,Chidambaram,06 April 2013
20,Rohit Sharma,74,50,148,4,5,DC,Wankhede Stadium,09 April 2013
21,MS Dhoni,63,45,140,3,5,MI,Eden Gardens,26 May 2013
22,Dwayne Smith,62,45,137.77,3,5,KKR,Eden Gardens,24 April 2013
23,Chris Gayle,28,13,215.38,0,4,CSK,M. Chinnaswamy Stadium,18 May 2013
24,David Warner,51,25,204,4,4,PWI,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013
25,Virat Kohli,93,47,197.87,11,4,SRH,M. Chinnaswamy Stadium,09 April 2013
26,Virat Kohli,56,29,193.1,6,4,CSK,M. Chinnaswamy Stadium,18 May 2013
27,Shane Watson,98,53,184.9,13,4,SRH,Sawai Mansingh Stadium,27 April 2013
28,David Miller,44,24,183.33,3,4,DC,HPCA Stadium,16 May 2013
29,Azhar Mahmood,80,44,181.81,8,4,MI,HPCA Stadium,18 May 2013
30,MS Dhoni,67,37,181.08,7,4,SRH,Chidambaram,25 April 2013
31,Virat Kohli,99,58,170.68,10,4,DC,Arun Jaitley Stadium,10 May 2013
32,Thisara Perera,40,24,166.66,1,4,RCB,M. Chinnaswamy Stadium,09 April 2013
33,MS Dhoni,58,35,165.71,2,4,DC,Chidambaram,14 May 2013
34,David Warner,61,37,164.86,5,4,MI,Wankhede Stadium,09 April 2013
35,Dinesh Karthik,60,37,162.16,3,4,RCB,M. Chinnaswamy Stadium,04 April 2013
36,Eoin Morgan,42,26,161.53,3,4,PBKS,Eden Gardens,26 April 2013
37,Michael Hussey,67,42,159.52,5,4,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
38,Aaron Finch,52,34,152.94,3,4,DC,Maharashtra Cricket Association's International Stadium,19 May 2013
39,Angelo Mathews,40,28,142.85,0,4,KKR,Maharashtra Cricket Association's International Stadium,09 May 2013
40,AB de Villiers,31,8,387.5,3,3,PWI,M. Chinnaswamy Stadium,23 April 2013
41,Vinay Kumar,22,6,366.66,0,3,RR,Sawai Mansingh Stadium,29 April 2013
42,MS Dhoni,45,16,281.25,4,3,PWI,Maharashtra Cricket Association's International Stadium,30 April 2013
43,Ravindra Jadeja,36,14,257.14,3,3,KKR,Eden Gardens,20 April 2013
44,Steve Smith,39,16,243.75,3,3,CSK,Chidambaram,15 April 2013
45,Manpreet Gony,42,18,233.33,4,3,KKR,IS Bindra Stadium,16 April 2013
46,Ashish Reddy,36,16,225,2,3,CSK,Chidambaram,25 April 2013
47,Eoin Morgan,47,21,223.8,5,3,SRH,Eden Gardens,14 April 2013
48,Kieron Pollard,34,16,212.5,2,3,RCB,Wankhede Stadium,27 April 2013
49,Thisara Perera,23,11,209.09,0,3,PBKS,Rajiv Gandhi Intl. Cricket Stadium,19 April 2013
50,Stuart Binny,40,20,200,2,3,DC,Arun Jaitley Stadium,06 April 2013
51,MS Dhoni,51,26,196.15,5,3,MI,Chidambaram,06 April 2013
52,Suresh Raina,99,52,190.38,11,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
53,Kieron Pollard,60,32,187.5,7,3,CSK,Eden Gardens,26 May 2013
54,Cameron White,43,23,186.95,3,3,MI,Wankhede Stadium,13 May 2013
55,Chris Gayle,61,33,184.84,6,3,PBKS,IS Bindra Stadium,06 May 2013
56,Stuart Binny,41,23,178.26,2,3,CSK,Sawai Mansingh Stadium,12 May 2013
57,Ben Rohrer,49,29,168.96,4,3,PBKS,HPCA Stadium,16 May 2013
58,Yusuf Pathan,49,29,168.96,3,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013
59,Angelo Mathews,32,19,168.42,0,3,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013
60,Mitchell Marsh,35,21,166.66,2,3,RR,Sawai Mansingh Stadium,05 May 2013
61,Adam Gilchrist,85,54,157.4,10,3,RCB,M. Chinnaswamy Stadium,14 May 2013
62,David Warner,66,42,157.14,6,3,KKR,Shaheed Veer Narayan Singh International Cricket Stadium,01 May 2013
63,Cameron White,52,34,152.94,3,3,RCB,M. Chinnaswamy Stadium,09 April 2013
64,Yuvraj Singh,30,20,150,0,3,KKR,JSCA Stadium,15 May 2013
65,Aaron Finch,48,32,150,2,3,KKR,JSCA Stadium,15 May 2013
66,Murali Vijay,29,20,145,2,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
67,Yuvraj Singh,34,24,141.66,2,3,PBKS,IS Bindra Stadium,21 April 2013
68,Yusuf Pathan,49,35,140,3,3,RR,Eden Gardens,03 May 2013
69,Dwayne Smith,50,36,138.88,4,3,RCB,Wankhede Stadium,27 April 2013
70,Darren Sammy,29,21,138.09,0,3,RR,Arun Jaitley Stadium,22 May 2013
71,Glenn Maxwell,23,17,135.29,0,3,RR,Wankhede Stadium,15 May 2013
72,Eoin Morgan,51,38,134.21,3,3,RR,Sawai Mansingh Stadium,08 April 2013
73,Aaron Finch,64,53,120.75,6,3,RR,Maharashtra Cricket Association's International Stadium,11 April 2013
74,Ajinkya Rahane,59,49,120.4,3,3,PBKS,IS Bindra Stadium,09 May 2013
75,Manvinder Bisla,51,44,115.9,3,3,PBKS,Eden Gardens,26 April 2013
76,Morne Morkel,13,4,325,0,2,PBKS,HPCA Stadium,16 May 2013
77,Ambati Rayudu,24,8,300,2,2,DC,Wankhede Stadium,09 April 2013
78,Brett Lee,16,6,266.66,0,2,DC,Shaheed Veer Narayan Singh International Cricket Stadium,01 May 2013
79,Rajat Bhatia,16,6,266.66,0,2,PBKS,IS Bindra Stadium,16 April 2013
80,Stuart Binny,32,13,246.15,2,2,PWI,Sawai Mansingh Stadium,05 May 2013
81,MS Dhoni,24,10,240,2,2,RCB,M. Chinnaswamy Stadium,18 May 2013
82,Harbhajan Singh,25,11,227.27,2,2,CSK,Wankhede Stadium,05 May 2013
83,AB de Villiers,50,23,217.39,6,2,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013
84,Sunil Narine,13,6,216.66,0,2,CSK,Eden Gardens,20 April 2013
85,Irfan Pathan,23,11,209.09,2,2,RCB,Arun Jaitley Stadium,10 May 2013
86,Robin Uthappa,32,16,200,3,2,RR,Maharashtra Cricket Association's International Stadium,11 April 2013
87,AB de Villiers,38,19,200,4,2,PBKS,IS Bindra Stadium,06 May 2013
88,David Miller,51,26,196.15,5,2,CSK,Chidambaram,02 May 2013
89,Dinesh Karthik,34,18,188.88,3,2,KKR,Wankhede Stadium,07 May 2013
90,AB de Villiers,32,17,188.23,2,2,DC,Arun Jaitley Stadium,10 May 2013
91,Gurkeerat Mann Singh,28,15,186.66,2,2,KKR,Eden Gardens,26 April 2013
92,Aditya Tare,22,12,183.33,2,2,PBKS,HPCA Stadium,18 May 2013
93,Brad Hodge,27,15,180,0,2,MI,Sawai Mansingh Stadium,17 April 2013
94,Dinesh Karthik,86,48,179.16,14,2,DC,Wankhede Stadium,09 April 2013
95,Brad Hodge,32,18,177.77,1,2,RCB,Sawai Mansingh Stadium,29 April 2013
96,Thisara Perera,23,13,176.92,1,2,CSK,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013
97,Michael Hussey,45,26,173.07,5,2,SRH,Chidambaram,25 April 2013
98,Wriddhiman Saha,39,23,169.56,4,2,KKR,Chidambaram,28 April 2013
99,Thisara Perera,32,19,168.42,2,2,PBKS,IS Bindra Stadium,11 May 2013
100,Murali Vijay,32,19,168.42,2,2,RCB,M. Chinnaswamy Stadium,18 May 2013
101,Virender Sehwag,95,57,166.66,13,2,MI,Arun Jaitley Stadium,21 April 2013
102,Yusuf Pathan,72,44,163.63,8,2,PWI,JSCA Stadium,15 May 2013
103,Adam Gilchrist,42,26,161.53,5,2,DC,HPCA Stadium,16 May 2013
104,Michael Hussey,95,59,161.01,11,2,KKR,Chidambaram,28 April 2013
105,Praveen Kumar,24,15,160,1,2,MI,Wankhede Stadium,29 April 2013
106,Michael Hussey,86,54,159.25,11,2,PBKS,IS Bindra Stadium,10 April 2013
107,Sanju Samson,63,41,153.65,7,2,RCB,Sawai Mansingh Stadium,29 April 2013
108,Piyush Chawla,23,15,153.33,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,19 April 2013
109,Aaron Finch,64,42,152.38,8,2,PBKS,IS Bindra Stadium,21 April 2013
110,Manvinder Bisla,92,61,150.81,14,2,CSK,Chidambaram,28 April 2013
111,Kieron Pollard,24,16,150,1,2,CSK,Arun Jaitley Stadium,21 May 2013
112,Yuvraj Singh,24,16,150,1,2,MI,Wankhede Stadium,13 April 2013
113,Kedar Jadhav,30,20,150,1,2,SRH,Arun Jaitley Stadium,12 April 2013
114,Aaron Finch,67,45,148.88,10,2,CSK,Chidambaram,15 April 2013
115,Michael Hussey,86,58,148.27,10,2,MI,Arun Jaitley Stadium,21 May 2013
116,Mitchell Marsh,38,26,146.15,2,2,MI,Wankhede Stadium,13 April 2013
117,Suresh Raina,51,35,145.71,4,2,RR,Chidambaram,22 April 2013
118,Eoin Morgan,32,22,145.45,2,2,CSK,Chidambaram,28 April 2013
119,Yuvraj Singh,16,11,145.45,0,2,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013
120,Mayank Agarwal,29,20,145,3,2,SRH,M. Chinnaswamy Stadium,09 April 2013
121,Chris Gayle,13,9,144.44,0,2,DC,M. Chinnaswamy Stadium,16 April 2013
122,Shikhar Dhawan,59,41,143.9,6,2,MI,Wankhede Stadium,13 May 2013
123,MS Dhoni,33,23,143.47,1,2,RCB,Chidambaram,13 April 2013
124,Shaun Marsh,73,51,143.13,8,2,CSK,Chidambaram,02 May 2013
125,Darren Sammy,17,12,141.66,0,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013
126,Dwayne Smith,62,44,140.9,6,2,RR,Eden Gardens,24 May 2013
127,Ajinkya Rahane,67,48,139.58,6,2,PWI,Sawai Mansingh Stadium,05 May 2013
128,Rajagopal Sathish,25,18,138.88,1,2,SRH,IS Bindra Stadium,11 May 2013
129,Angelo Mathews,30,22,136.36,0,2,DC,Maharashtra Cricket Association's International Stadium,19 May 2013
130,Debabrata Das,23,17,135.29,2,2,MI,Wankhede Stadium,07 May 2013
131,Rohit Sharma,20,15,133.33,0,2,SRH,Wankhede Stadium,13 May 2013
132,Virat Kohli,57,43,132.55,6,2,PBKS,M. Chinnaswamy Stadium,14 May 2013
133,Kedar Jadhav,25,19,131.57,0,2,PWI,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013
134,Michael Hussey,65,50,130,6,2,DC,Arun Jaitley Stadium,18 April 2013
135,Parthiv Patel,61,47,129.78,5,2,PBKS,IS Bindra Stadium,11 May 2013
136,Virat Kohli,35,27,129.62,4,2,KKR,M. Chinnaswamy Stadium,11 April 2013
137,Aditya Tare,35,27,129.62,3,2,RR,Eden Gardens,24 May 2013
138,Rahul Dravid,65,51,127.45,6,2,DC,Arun Jaitley Stadium,06 April 2013
139,Debabrata Das,19,15,126.66,0,2,CSK,Eden Gardens,20 April 2013
140,Virat Kohli,58,47,123.4,2,2,CSK,Chidambaram,13 April 2013
141,Yuvraj Singh,28,23,121.73,2,2,RR,Maharashtra Cricket Association's International Stadium,11 April 2013
142,Rohit Sharma,34,28,121.42,1,2,KKR,Eden Gardens,24 April 2013
143,Shaun Marsh,77,64,120.31,6,2,RR,IS Bindra Stadium,09 May 2013
144,Shikhar Dhawan,42,35,120,3,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013
145,Robin Uthappa,25,21,119.04,1,2,KKR,JSCA Stadium,15 May 2013
146,Shane Watson,19,16,118.75,0,2,MI,Wankhede Stadium,15 May 2013
147,Saurabh Tiwary,52,45,115.55,2,2,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013
148,Sachin Tendulkar,54,47,114.89,3,2,DC,Arun Jaitley Stadium,21 April 2013
149,Yuvraj Singh,33,29,113.79,1,2,MI,Maharashtra Cricket Association's International Stadium,11 May 2013
150,Sanju Samson,40,36,111.11,1,2,KKR,Eden Gardens,03 May 2013